,Time,Replicate,media,OD,Strain
1869,36,1,DM29 + Sorbitol,0.400100008,Strain 293
1870,36,1,DM29 + Mannitol,0.245000005,Strain 293
1871,36,1,DM29 + Trehalose,0.319899999,Strain 293
1872,36,2,DM29 + GalNAc,0.263700016,Strain 293
1873,36,2,DM29 + Fucose,0.267599985,Strain 293
1874,36,2,DM29 + Succinate,0.144200012,Strain 293
1875,36,2,DM29 + Sorbitol,0.404900029,Strain 293
1876,36,2,DM29 + Mannitol,0.282600016,Strain 293
1877,36,2,DM29 + Trehalose,0.336800002,Strain 293
1878,36,3,DM29 + GalNAc,0.249399997,Strain 293
1879,36,3,DM29 + Fucose,0.268800005,Strain 293
1880,36,3,DM29 + Succinate,0.164699987,Strain 293
1881,36,3,DM29 + Sorbitol,0.413800016,Strain 293
1882,36,3,DM29 + Mannitol,0.344000012,Strain 293
1883,36,3,DM29 + Trehalose,0.341300003,Strain 293
1884,39,1,DM29 + GalNAc,0.245599993,Strain 293
1885,39,1,DM29 + Fucose,0.265299991,Strain 293
1886,39,1,DM29 + Succinate,0.094899997,Strain 293
1887,39,1,DM29 + Sorbitol,0.409200028,Strain 293
1888,39,1,DM29 + Mannitol,0.100600004,Strain 293
1889,39,1,DM29 + Trehalose,0.327700012,Strain 293
1890,39,2,DM29 + GalNAc,0.266799994,Strain 293
1891,39,2,DM29 + Fucose,0.272999987,Strain 293
1892,39,2,DM29 + Succinate,0.110599995,Strain 293
1893,39,2,DM29 + Sorbitol,0.37970002,Strain 293
1894,39,2,DM29 + Mannitol,0.113399997,Strain 293
1895,39,2,DM29 + Trehalose,0.345899992,Strain 293
1896,39,3,DM29 + GalNAc,0.250599988,Strain 293
1897,39,3,DM29 + Fucose,0.266399995,Strain 293
1898,39,3,DM29 + Succinate,0.119900003,Strain 293
1899,39,3,DM29 + Sorbitol,0.402099982,Strain 293
1900,39,3,DM29 + Mannitol,0.100600004,Strain 293
1901,39,3,DM29 + Trehalose,0.34229999,Strain 293
1902,42,1,DM29 + GalNAc,0.233199991,Strain 293
1903,42,1,DM29 + Fucose,0.267599985,Strain 293
1904,42,1,DM29 + Succinate,0.072400004,Strain 293
1905,42,1,DM29 + Sorbitol,0.403400019,Strain 293
1906,42,1,DM29 + Mannitol,0.055700004,Strain 293
1907,42,1,DM29 + Trehalose,0.318599992,Strain 293
1908,42,2,DM29 + GalNAc,0.262600012,Strain 293
1909,42,2,DM29 + Fucose,0.26380001,Strain 293
1910,42,2,DM29 + Succinate,0.077299997,Strain 293
1911,42,2,DM29 + Sorbitol,0.34359999,Strain 293
1912,42,2,DM29 + Mannitol,0.065400004,Strain 293
1913,42,2,DM29 + Trehalose,0.338199996,Strain 293
1914,42,3,DM29 + GalNAc,0.245799996,Strain 293
1915,42,3,DM29 + Fucose,0.26169999,Strain 293
1916,42,3,DM29 + Succinate,0.078899995,Strain 293
1917,42,3,DM29 + Sorbitol,0.354100004,Strain 293
1918,42,3,DM29 + Mannitol,0.0801,Strain 293
1919,42,3,DM29 + Trehalose,0.328999989,Strain 293
1920,45,1,DM29 + GalNAc,0.135299988,Strain 293
1921,45,1,DM29 + Fucose,0.260700002,Strain 293
1922,45,1,DM29 + Succinate,0.060100004,Strain 293
1923,45,1,DM29 + Sorbitol,0.363899991,Strain 293
1924,45,1,DM29 + Mannitol,0.020999998,Strain 293
1925,45,1,DM29 + Trehalose,0.317600004,Strain 293
1926,45,2,DM29 + GalNAc,0.222399987,Strain 293
1927,45,2,DM29 + Fucose,0.262799993,Strain 293
1928,45,2,DM29 + Succinate,0.081500009,Strain 293
1929,45,2,DM29 + Sorbitol,0.339900002,Strain 293
1930,45,2,DM29 + Mannitol,0.051899999,Strain 293
1931,45,2,DM29 + Trehalose,0.341300003,Strain 293
1932,45,3,DM29 + GalNAc,0.211600013,Strain 293
1933,45,3,DM29 + Fucose,0.262500003,Strain 293
1934,45,3,DM29 + Succinate,0.066,Strain 293
1935,45,3,DM29 + Sorbitol,0.344300017,Strain 293
1936,45,3,DM29 + Mannitol,0.052000001,Strain 293
1937,45,3,DM29 + Trehalose,0.314499997,Strain 293
1938,48,1,DM29 + GalNAc,0.162500001,Strain 293
1939,48,1,DM29 + Fucose,0.285999998,Strain 293
1940,48,1,DM29 + Succinate,0.059,Strain 293
1941,48,1,DM29 + Sorbitol,0.365199998,Strain 293
1942,48,1,DM29 + Mannitol,0.019400001,Strain 293
1943,48,1,DM29 + Trehalose,0.329399996,Strain 293
1944,48,2,DM29 + GalNAc,0.237199999,Strain 293
1945,48,2,DM29 + Fucose,0.288799986,Strain 293
1946,48,2,DM29 + Succinate,0.085500002,Strain 293
1947,48,2,DM29 + Sorbitol,0.35180001,Strain 293
1948,48,2,DM29 + Mannitol,0.046800002,Strain 293
1949,48,2,DM29 + Trehalose,0.351900004,Strain 293
1950,48,3,DM29 + GalNAc,0.226599999,Strain 293
1951,48,3,DM29 + Fucose,0.290400013,Strain 293
1952,48,3,DM29 + Succinate,0.068499997,Strain 293
1953,48,3,DM29 + Sorbitol,0.352599993,Strain 293
1954,48,3,DM29 + Mannitol,0.045300007,Strain 293
1955,48,3,DM29 + Trehalose,0.327300005,Strain 293
1956,51,1,DM29 + GalNAc,0.119400002,Strain 293
1957,51,1,DM29 + Fucose,0.279299989,Strain 293
1958,51,1,DM29 + Succinate,0.071400002,Strain 293
1959,51,1,DM29 + Sorbitol,0.37030001,Strain 293
1960,51,1,DM29 + Mannitol,0.026600003,Strain 293
1961,51,1,DM29 + Trehalose,0.33259999,Strain 293
1962,51,2,DM29 + GalNAc,0.172600008,Strain 293
1963,51,2,DM29 + Fucose,0.283399984,Strain 293
1964,51,2,DM29 + Succinate,0.092199996,Strain 293
1965,51,2,DM29 + Sorbitol,0.168600008,Strain 293
1966,51,2,DM29 + Mannitol,0.044699997,Strain 293
1967,51,2,DM29 + Trehalose,0.347499989,Strain 293
1968,51,3,DM29 + GalNAc,0.143900015,Strain 293
1969,51,3,DM29 + Fucose,0.284800008,Strain 293
1970,51,3,DM29 + Succinate,0.075300008,Strain 293
1971,51,3,DM29 + Sorbitol,0.2262,Strain 293
1972,51,3,DM29 + Mannitol,0.041800007,Strain 293
1973,51,3,DM29 + Trehalose,0.323399983,Strain 293
1974,54,1,DM29 + GalNAc,0.119199999,Strain 293
1975,54,1,DM29 + Fucose,0.265099987,Strain 293
1976,54,1,DM29 + Succinate,0.074200004,Strain 293
1977,54,1,DM29 + Sorbitol,0.357700005,Strain 293
1978,54,1,DM29 + Mannitol,0.032900006,Strain 293
1979,54,1,DM29 + Trehalose,0.330499999,Strain 293
1980,54,2,DM29 + GalNAc,0.161199994,Strain 293
1981,54,2,DM29 + Fucose,0.280300006,Strain 293
1982,54,2,DM29 + Succinate,0.094899997,Strain 293
1983,54,2,DM29 + Sorbitol,0.152800009,Strain 293
1984,54,2,DM29 + Mannitol,0.054399997,Strain 293
1985,54,2,DM29 + Trehalose,0.349999987,Strain 293
1986,54,3,DM29 + GalNAc,0.148400016,Strain 293
1987,54,3,DM29 + Fucose,0.251699999,Strain 293
1988,54,3,DM29 + Succinate,0.0757,Strain 293
1989,54,3,DM29 + Sorbitol,0.154200003,Strain 293
1990,54,3,DM29 + Mannitol,0.048700005,Strain 293
1991,54,3,DM29 + Trehalose,0.327700012,Strain 293
1992,57,1,DM29 + GalNAc,0.113899998,Strain 293
1993,57,1,DM29 + Fucose,0.198899999,Strain 293
1994,57,1,DM29 + Succinate,0.0713,Strain 293
1995,57,1,DM29 + Sorbitol,0.168100014,Strain 293
1996,57,1,DM29 + Mannitol,0.033000007,Strain 293
1997,57,1,DM29 + Trehalose,0.315899991,Strain 293
1998,57,2,DM29 + GalNAc,0.153200008,Strain 293
1999,57,2,DM29 + Fucose,0.225700006,Strain 293
2000,57,2,DM29 + Succinate,0.092299998,Strain 293
2001,57,2,DM29 + Sorbitol,0.160099998,Strain 293
2002,57,2,DM29 + Mannitol,0.052200005,Strain 293
2003,57,2,DM29 + Trehalose,0.338299982,Strain 293
2004,57,3,DM29 + GalNAc,0.152100004,Strain 293
2005,57,3,DM29 + Fucose,0.180100009,Strain 293
2006,57,3,DM29 + Succinate,0.074599996,Strain 293
2007,57,3,DM29 + Sorbitol,0.163200006,Strain 293
2008,57,3,DM29 + Mannitol,0.070299998,Strain 293
2009,57,3,DM29 + Trehalose,0.310600005,Strain 293
2010,60,1,DM29 + GalNAc,0.098400004,Strain 293
2011,60,1,DM29 + Fucose,0.166299984,Strain 293
2012,60,1,DM29 + Succinate,0.0801,Strain 293
2013,60,1,DM29 + Sorbitol,0.160900012,Strain 293
2014,60,1,DM29 + Mannitol,0.087600008,Strain 293
2015,60,1,DM29 + Trehalose,0.298799984,Strain 293
2016,60,2,DM29 + GalNAc,0.120500006,Strain 293
2017,60,2,DM29 + Fucose,0.159699991,Strain 293
2018,60,2,DM29 + Succinate,0.100600004,Strain 293
2019,60,2,DM29 + Sorbitol,0.158500001,Strain 293
2020,60,2,DM29 + Mannitol,0.080300003,Strain 293
2021,60,2,DM29 + Trehalose,0.319600008,Strain 293
2022,60,3,DM29 + GalNAc,0.111299999,Strain 293
2023,60,3,DM29 + Fucose,0.132599995,Strain 293
2024,60,3,DM29 + Succinate,0.081699997,Strain 293
2025,60,3,DM29 + Sorbitol,0.1391,Strain 293
2026,60,3,DM29 + Mannitol,0.064500004,Strain 293
2027,60,3,DM29 + Trehalose,0.284699999,Strain 293
2028,63,1,DM29 + GalNAc,0.097400002,Strain 293
2029,63,1,DM29 + Fucose,0.128999993,Strain 293
2030,63,1,DM29 + Succinate,0.083299994,Strain 293
2031,63,1,DM29 + Sorbitol,0.167999998,Strain 293
2032,63,1,DM29 + Mannitol,0.053599998,Strain 293
2033,63,1,DM29 + Trehalose,0.27799999,Strain 293
2034,63,2,DM29 + GalNAc,0.101300009,Strain 293
2035,63,2,DM29 + Fucose,0.119900003,Strain 293
2036,63,2,DM29 + Succinate,0.106600001,Strain 293
2037,63,2,DM29 + Sorbitol,0.131600007,Strain 293
2038,63,2,DM29 + Mannitol,0.135500014,Strain 293
2039,63,2,DM29 + Trehalose,0.292599998,Strain 293
2040,63,3,DM29 + GalNAc,0.0946,Strain 293
2041,63,3,DM29 + Fucose,0.116500005,Strain 293
2042,63,3,DM29 + Succinate,0.0898,Strain 293
2043,63,3,DM29 + Sorbitol,0.116400004,Strain 293
2044,63,3,DM29 + Mannitol,0.066699997,Strain 293
2045,63,3,DM29 + Trehalose,0.269899987,Strain 293
2046,66,1,DM29 + GalNAc,0.095299996,Strain 293
2047,66,1,DM29 + Fucose,0.133099988,Strain 293
2048,66,1,DM29 + Succinate,0.0986,Strain 293
2049,66,1,DM29 + Sorbitol,0.144700006,Strain 293
2050,66,1,DM29 + Mannitol,0.237100005,Strain 293
2051,66,1,DM29 + Trehalose,0.274799995,Strain 293
2052,66,2,DM29 + GalNAc,0.100100003,Strain 293
2053,66,2,DM29 + Fucose,0.142299995,Strain 293
2054,66,2,DM29 + Succinate,0.120800004,Strain 293
2055,66,2,DM29 + Sorbitol,0.109400004,Strain 293
2056,66,2,DM29 + Mannitol,0.086199999,Strain 293
2057,66,2,DM29 + Trehalose,0.294499986,Strain 293
2058,66,3,DM29 + GalNAc,0.093900002,Strain 293
2059,66,3,DM29 + Fucose,0.126099989,Strain 293
2060,66,3,DM29 + Succinate,0.099199995,Strain 293
2061,66,3,DM29 + Sorbitol,0.094400004,Strain 293
2062,66,3,DM29 + Mannitol,0.175300002,Strain 293
2063,66,3,DM29 + Trehalose,0.260500006,Strain 293
2064,0,1,DM29 + GalNAc,0.023599997,Strain 294
2065,0,1,DM29 + Fucose,0.017299995,Strain 294
2066,0,1,DM29 + Succinate,0.010999993,Strain 294
2067,0,1,DM29 + Sorbitol,0.019500002,Strain 294
2068,0,1,DM29 + Mannitol,0.001499996,Strain 294
2069,0,1,DM29 + Trehalose,0.013599992,Strain 294
2070,0,2,DM29 + GalNAc,0.018299997,Strain 294
2071,0,2,DM29 + Fucose,0.0097,Strain 294
2072,0,2,DM29 + Succinate,0.005399987,Strain 294
2073,0,2,DM29 + Sorbitol,0.0229,Strain 294
2074,0,2,DM29 + Mannitol,-0.001399994,Strain 294
2075,0,2,DM29 + Trehalose,0.00999999,Strain 294
2076,0,3,DM29 + GalNAc,0.014200002,Strain 294
2077,0,3,DM29 + Fucose,0.020399988,Strain 294
2078,0,3,DM29 + Succinate,0.021499991,Strain 294
2079,0,3,DM29 + Sorbitol,0.020999998,Strain 294
2080,0,3,DM29 + Mannitol,0.005999997,Strain 294
2081,0,3,DM29 + Trehalose,0.009399995,Strain 294
2082,3,1,DM29 + GalNAc,0.024000004,Strain 294
2083,3,1,DM29 + Fucose,0.010199994,Strain 294
2084,3,1,DM29 + Succinate,0.013099998,Strain 294
2085,3,1,DM29 + Sorbitol,0.033800006,Strain 294
2086,3,1,DM29 + Mannitol,0.017299995,Strain 294
2087,3,1,DM29 + Trehalose,0.017700002,Strain 294
2088,3,2,DM29 + GalNAc,0.0211,Strain 294
2089,3,2,DM29 + Fucose,0.008099988,Strain 294
2090,3,2,DM29 + Succinate,0.007100001,Strain 294
2091,3,2,DM29 + Sorbitol,0.041899994,Strain 294
2092,3,2,DM29 + Mannitol,0.018800005,Strain 294
2093,3,2,DM29 + Trehalose,0.016299993,Strain 294
2094,3,3,DM29 + GalNAc,0.018399999,Strain 294
2095,3,3,DM29 + Fucose,0.020599991,Strain 294
2096,3,3,DM29 + Succinate,0.012699991,Strain 294
2097,3,3,DM29 + Sorbitol,0.034700006,Strain 294
2098,3,3,DM29 + Mannitol,0.023900002,Strain 294
2099,3,3,DM29 + Trehalose,0.016899988,Strain 294
2100,6,1,DM29 + GalNAc,0.124899998,Strain 294
2101,6,1,DM29 + Fucose,0.081499994,Strain 294
2102,6,1,DM29 + Succinate,0.138500005,Strain 294
2103,6,1,DM29 + Sorbitol,0.284000009,Strain 294
2104,6,1,DM29 + Mannitol,0.370500028,Strain 294
2105,6,1,DM29 + Trehalose,0.136299983,Strain 294
2106,6,2,DM29 + GalNAc,0.147,Strain 294
2107,6,2,DM29 + Fucose,0.103499994,Strain 294
2108,6,2,DM29 + Succinate,0.144800007,Strain 294
2109,6,2,DM29 + Sorbitol,0.277099997,Strain 294
2110,6,2,DM29 + Mannitol,0.331400007,Strain 294
2111,6,2,DM29 + Trehalose,0.155100003,Strain 294
2112,6,3,DM29 + GalNAc,0.135499999,Strain 294
2113,6,3,DM29 + Fucose,0.095699996,Strain 294
2114,6,3,DM29 + Succinate,0.158299983,Strain 294
2115,6,3,DM29 + Sorbitol,0.272599995,Strain 294
2116,6,3,DM29 + Mannitol,0.354400009,Strain 294
2117,6,3,DM29 + Trehalose,0.149399981,Strain 294
2118,9,1,DM29 + GalNAc,0.320900008,Strain 294
2119,9,1,DM29 + Fucose,0.321299985,Strain 294
2120,9,1,DM29 + Succinate,0.356299996,Strain 294
2121,9,1,DM29 + Sorbitol,0.41779998,Strain 294
2122,9,1,DM29 + Mannitol,0.540400028,Strain 294
2123,9,1,DM29 + Trehalose,0.297999993,Strain 294
2124,9,2,DM29 + GalNAc,0.329099998,Strain 294
2125,9,2,DM29 + Fucose,0.32629998,Strain 294
2126,9,2,DM29 + Succinate,0.328799993,Strain 294
2127,9,2,DM29 + Sorbitol,0.398700029,Strain 294
2128,9,2,DM29 + Mannitol,0.504499972,Strain 294
2129,9,2,DM29 + Trehalose,0.309299991,Strain 294
2130,9,3,DM29 + GalNAc,0.322999999,Strain 294
2131,9,3,DM29 + Fucose,0.31569998,Strain 294
2132,9,3,DM29 + Succinate,0.341199994,Strain 294
2133,9,3,DM29 + Sorbitol,0.397600025,Strain 294
2134,9,3,DM29 + Mannitol,0.501600027,Strain 294
2135,9,3,DM29 + Trehalose,0.315700009,Strain 294
2136,12,1,DM29 + GalNAc,0.331900015,Strain 294
2137,12,1,DM29 + Fucose,0.368599996,Strain 294
2138,12,1,DM29 + Succinate,0.385500014,Strain 294
2139,12,1,DM29 + Sorbitol,0.404300004,Strain 294
2140,12,1,DM29 + Mannitol,0.529100001,Strain 294
2141,12,1,DM29 + Trehalose,0.337699995,Strain 294
2142,12,2,DM29 + GalNAc,0.341099992,Strain 294
2143,12,2,DM29 + Fucose,0.361599997,Strain 294
2144,12,2,DM29 + Succinate,0.367599994,Strain 294
2145,12,2,DM29 + Sorbitol,0.382500023,Strain 294
2146,12,2,DM29 + Mannitol,0.492600024,Strain 294
2147,12,2,DM29 + Trehalose,0.343199983,Strain 294
2148,12,3,DM29 + GalNAc,0.338799998,Strain 294
2149,12,3,DM29 + Fucose,0.368100002,Strain 294
2150,12,3,DM29 + Succinate,0.366999984,Strain 294
2151,12,3,DM29 + Sorbitol,0.380700022,Strain 294
2152,12,3,DM29 + Mannitol,0.492699981,Strain 294
2153,12,3,DM29 + Trehalose,0.352899983,Strain 294
2154,15,1,DM29 + GalNAc,0.305300012,Strain 294
2155,15,1,DM29 + Fucose,0.353599981,Strain 294
2156,15,1,DM29 + Succinate,0.402700007,Strain 294
2157,15,1,DM29 + Sorbitol,0.395700008,Strain 294
2158,15,1,DM29 + Mannitol,0.552100003,Strain 294
2159,15,1,DM29 + Trehalose,0.334399983,Strain 294
2160,15,2,DM29 + GalNAc,0.319899991,Strain 294
2161,15,2,DM29 + Fucose,0.350700006,Strain 294
2162,15,2,DM29 + Succinate,0.381399989,Strain 294
2163,15,2,DM29 + Sorbitol,0.367399991,Strain 294
2164,15,2,DM29 + Mannitol,0.504100025,Strain 294
2165,15,2,DM29 + Trehalose,0.330400005,Strain 294
2166,15,3,DM29 + GalNAc,0.325499997,Strain 294
2167,15,3,DM29 + Fucose,0.3627,Strain 294
2168,15,3,DM29 + Succinate,0.376800001,Strain 294
2169,15,3,DM29 + Sorbitol,0.36770001,Strain 294
2170,15,3,DM29 + Mannitol,0.504899979,Strain 294
2171,15,3,DM29 + Trehalose,0.34449999,Strain 294
2172,18,1,DM29 + GalNAc,0.271000013,Strain 294
2173,18,1,DM29 + Fucose,0.310499981,Strain 294
2174,18,1,DM29 + Succinate,0.395299971,Strain 294
2175,18,1,DM29 + Sorbitol,0.378299981,Strain 294
2176,18,1,DM29 + Mannitol,0.510299981,Strain 294
2177,18,1,DM29 + Trehalose,0.335800007,Strain 294
2178,18,2,DM29 + GalNAc,0.285999998,Strain 294
2179,18,2,DM29 + Fucose,0.309,Strain 294
2180,18,2,DM29 + Succinate,0.377799988,Strain 294
2181,18,2,DM29 + Sorbitol,0.365500003,Strain 294
2182,18,2,DM29 + Mannitol,0.451200008,Strain 294
2183,18,2,DM29 + Trehalose,0.321999982,Strain 294
2184,18,3,DM29 + GalNAc,0.294000015,Strain 294
2185,18,3,DM29 + Fucose,0.321199998,Strain 294
2186,18,3,DM29 + Succinate,0.383700013,Strain 294
2187,18,3,DM29 + Sorbitol,0.366899997,Strain 294
2188,18,3,DM29 + Mannitol,0.460399985,Strain 294
2189,18,3,DM29 + Trehalose,0.341599986,Strain 294
2190,21,1,DM29 + GalNAc,0.261800006,Strain 294
2191,21,1,DM29 + Fucose,0.290099993,Strain 294
2192,21,1,DM29 + Succinate,0.398899972,Strain 294
2193,21,1,DM29 + Sorbitol,0.3917,Strain 294
2194,21,1,DM29 + Mannitol,0.464600027,Strain 294
2195,21,1,DM29 + Trehalose,0.346000001,Strain 294
2196,21,2,DM29 + GalNAc,0.277499989,Strain 294
2197,21,2,DM29 + Fucose,0.294100001,Strain 294
2198,21,2,DM29 + Succinate,0.379800022,Strain 294
2199,21,2,DM29 + Sorbitol,0.380799979,Strain 294
2200,21,2,DM29 + Mannitol,0.400499999,Strain 294
2201,21,2,DM29 + Trehalose,0.320999995,Strain 294
2202,21,3,DM29 + GalNAc,0.288200006,Strain 294
2203,21,3,DM29 + Fucose,0.304900006,Strain 294
2204,21,3,DM29 + Succinate,0.386200011,Strain 294
2205,21,3,DM29 + Sorbitol,0.378999978,Strain 294
2206,21,3,DM29 + Mannitol,0.414099991,Strain 294
2207,21,3,DM29 + Trehalose,0.341700003,Strain 294
2208,24,1,DM29 + GalNAc,0.250799999,Strain 294
2209,24,1,DM29 + Fucose,0.274499997,Strain 294
2210,24,1,DM29 + Succinate,0.384299993,Strain 294
2211,24,1,DM29 + Sorbitol,0.406699985,Strain 294
2212,24,1,DM29 + Mannitol,0.447099984,Strain 294
2213,24,1,DM29 + Trehalose,0.347399995,Strain 294
2214,24,2,DM29 + GalNAc,0.267400011,Strain 294
2215,24,2,DM29 + Fucose,0.274499997,Strain 294
2216,24,2,DM29 + Succinate,0.354999989,Strain 294
2217,24,2,DM29 + Sorbitol,0.391800016,Strain 294
2218,24,2,DM29 + Mannitol,0.377399981,Strain 294
2219,24,2,DM29 + Trehalose,0.312899992,Strain 294
2220,24,3,DM29 + GalNAc,0.278999999,Strain 294
2221,24,3,DM29 + Fucose,0.287100002,Strain 294
2222,24,3,DM29 + Succinate,0.369700015,Strain 294
2223,24,3,DM29 + Sorbitol,0.390899986,Strain 294
2224,24,3,DM29 + Mannitol,0.402199984,Strain 294
2225,24,3,DM29 + Trehalose,0.336599991,Strain 294
2226,27,1,DM29 + GalNAc,0.234900013,Strain 294
2227,27,1,DM29 + Fucose,0.251399979,Strain 294
2228,27,1,DM29 + Succinate,0.350299984,Strain 294
2229,27,1,DM29 + Sorbitol,0.410999983,Strain 294
2230,27,1,DM29 + Mannitol,0.423900008,Strain 294
2231,27,1,DM29 + Trehalose,0.336999997,Strain 294
2232,27,2,DM29 + GalNAc,0.251699999,Strain 294
2233,27,2,DM29 + Fucose,0.253299996,Strain 294
2234,27,2,DM29 + Succinate,0.318800002,Strain 294
2235,27,2,DM29 + Sorbitol,0.401299983,Strain 294
2236,27,2,DM29 + Mannitol,0.356099993,Strain 294
2237,27,2,DM29 + Trehalose,0.307099983,Strain 294
2238,27,3,DM29 + GalNAc,0.262999997,Strain 294
2239,27,3,DM29 + Fucose,0.263400003,Strain 294
2240,27,3,DM29 + Succinate,0.333099991,Strain 294
2241,27,3,DM29 + Sorbitol,0.396500021,Strain 294
2242,27,3,DM29 + Mannitol,0.387399971,Strain 294
2243,27,3,DM29 + Trehalose,0.32689999,Strain 294
2244,30,1,DM29 + GalNAc,0.235499993,Strain 294
2245,30,1,DM29 + Fucose,0.249400005,Strain 294
2246,30,1,DM29 + Succinate,0.336899996,Strain 294
2247,30,1,DM29 + Sorbitol,0.413599998,Strain 294
2248,30,1,DM29 + Mannitol,0.423300028,Strain 294
2249,30,1,DM29 + Trehalose,0.340300009,Strain 294
2250,30,2,DM29 + GalNAc,0.252399996,Strain 294
2251,30,2,DM29 + Fucose,0.250699982,Strain 294
2252,30,2,DM29 + Succinate,0.31189999,Strain 294
2253,30,2,DM29 + Sorbitol,0.408099979,Strain 294
2254,30,2,DM29 + Mannitol,0.35679999,Strain 294
2255,30,2,DM29 + Trehalose,0.309200004,Strain 294
2256,30,3,DM29 + GalNAc,0.259399995,Strain 294
2257,30,3,DM29 + Fucose,0.251900002,Strain 294
2258,30,3,DM29 + Succinate,0.324499995,Strain 294
2259,30,3,DM29 + Sorbitol,0.403200001,Strain 294
2260,30,3,DM29 + Mannitol,0.393899977,Strain 294
2261,30,3,DM29 + Trehalose,0.330600008,Strain 294
2262,33,1,DM29 + GalNAc,0.239799991,Strain 294
2263,33,1,DM29 + Fucose,0.252199992,Strain 294
2264,33,1,DM29 + Succinate,0.331699997,Strain 294
2265,33,1,DM29 + Sorbitol,0.416300029,Strain 294
2266,33,1,DM29 + Mannitol,0.425999999,Strain 294
2267,33,1,DM29 + Trehalose,0.343799993,Strain 294
2268,33,2,DM29 + GalNAc,0.253099993,Strain 294
2269,33,2,DM29 + Fucose,0.251599982,Strain 294
2270,33,2,DM29 + Succinate,0.3125,Strain 294
2271,33,2,DM29 + Sorbitol,0.417000025,Strain 294
2272,33,2,DM29 + Mannitol,0.363900006,Strain 294
2273,33,2,DM29 + Trehalose,0.313900009,Strain 294
2274,33,3,DM29 + GalNAc,0.256200001,Strain 294
2275,33,3,DM29 + Fucose,0.247699991,Strain 294
2276,33,3,DM29 + Succinate,0.317599982,Strain 294
2277,33,3,DM29 + Sorbitol,0.411900014,Strain 294
2278,33,3,DM29 + Mannitol,0.401300013,Strain 294
2279,33,3,DM29 + Trehalose,0.333699986,Strain 294
2280,36,1,DM29 + GalNAc,0.246400014,Strain 294
2281,36,1,DM29 + Fucose,0.25379999,Strain 294
2282,36,1,DM29 + Succinate,0.332300007,Strain 294
2283,36,1,DM29 + Sorbitol,0.421900004,Strain 294
2284,36,1,DM29 + Mannitol,0.439599991,Strain 294
2285,36,1,DM29 + Trehalose,0.349699989,Strain 294
2286,36,2,DM29 + GalNAc,0.258999989,Strain 294
2287,36,2,DM29 + Fucose,0.253000006,Strain 294
2288,36,2,DM29 + Succinate,0.316599995,Strain 294
2289,36,2,DM29 + Sorbitol,0.419699997,Strain 294
2290,36,2,DM29 + Mannitol,0.370400012,Strain 294
2291,36,2,DM29 + Trehalose,0.314600006,Strain 294
2292,36,3,DM29 + GalNAc,0.256699994,Strain 294
2293,36,3,DM29 + Fucose,0.247499987,Strain 294
2294,36,3,DM29 + Succinate,0.316699982,Strain 294
2295,36,3,DM29 + Sorbitol,0.413099974,Strain 294
2296,36,3,DM29 + Mannitol,0.41079998,Strain 294
2297,36,3,DM29 + Trehalose,0.339400008,Strain 294
2298,39,1,DM29 + GalNAc,0.256600007,Strain 294
2299,39,1,DM29 + Fucose,0.260999992,Strain 294
2300,39,1,DM29 + Succinate,0.332599998,Strain 294
2301,39,1,DM29 + Sorbitol,0.409400016,Strain 294
2302,39,1,DM29 + Mannitol,0.397300005,Strain 294
2303,39,1,DM29 + Trehalose,0.347399995,Strain 294
2304,39,2,DM29 + GalNAc,0.267999992,Strain 294
2305,39,2,DM29 + Fucose,0.256099984,Strain 294
2306,39,2,DM29 + Succinate,0.315899998,Strain 294
2307,39,2,DM29 + Sorbitol,0.376499981,Strain 294
2308,39,2,DM29 + Mannitol,0.360399991,Strain 294
2309,39,2,DM29 + Trehalose,0.315300003,Strain 294
2310,39,3,DM29 + GalNAc,0.260999992,Strain 294
2311,39,3,DM29 + Fucose,0.246099993,Strain 294
2312,39,3,DM29 + Succinate,0.314300001,Strain 294
2313,39,3,DM29 + Sorbitol,0.3662,Strain 294
2314,39,3,DM29 + Mannitol,0.404600024,Strain 294
2315,39,3,DM29 + Trehalose,0.340599999,Strain 294
2316,42,1,DM29 + GalNAc,0.247199997,Strain 294
2317,42,1,DM29 + Fucose,0.243399993,Strain 294
2318,42,1,DM29 + Succinate,0.298099995,Strain 294
2319,42,1,DM29 + Sorbitol,0.37499997,Strain 294
2320,42,1,DM29 + Mannitol,0.268999994,Strain 294
2321,42,1,DM29 + Trehalose,0.336599991,Strain 294
2322,42,2,DM29 + GalNAc,0.256499991,Strain 294
2323,42,2,DM29 + Fucose,0.241699979,Strain 294
2324,42,2,DM29 + Succinate,0.290499985,Strain 294
2325,42,2,DM29 + Sorbitol,0.354099989,Strain 294
2326,42,2,DM29 + Mannitol,0.208200008,Strain 294
2327,42,2,DM29 + Trehalose,0.30779998,Strain 294
2328,42,3,DM29 + GalNAc,0.248099998,Strain 294
2329,42,3,DM29 + Fucose,0.228999987,Strain 294
2330,42,3,DM29 + Succinate,0.285099983,Strain 294
2331,42,3,DM29 + Sorbitol,0.344599992,Strain 294
2332,42,3,DM29 + Mannitol,0.247299999,Strain 294
2333,42,3,DM29 + Trehalose,0.324699983,Strain 294
2334,45,1,DM29 + GalNAc,0.248500005,Strain 294
2335,45,1,DM29 + Fucose,0.244900003,Strain 294
2336,45,1,DM29 + Succinate,0.311100006,Strain 294
2337,45,1,DM29 + Sorbitol,0.370299995,Strain 294
